Date,Product,Quantity,UnitPrice,StoreLocation,Discount,Salesperson,TotalPrice,PaymentMethod,Promotion,Returned,OrderID,CustomerName,ShippingCost,OrderDate,DeliveryDate,RegionManager,discount_amount,lead_time_days,margin_ratio,order_month,Region_East,Region_North,Region_South,Region_West,CustomerType_Wholesale,season_Spring,season_Summer,season_Winter
2023-08-01,Printer,19,67.49,Store C,0.0,Frank,1282.31,Debit Card,SAVE10,0,REG101275,Cust 8300,32.04,2023-08-01,2023-08-11,Wendy,0.0,10,0.9750138422066428,8,0,0,0,1,0,0,1,0
2023-01-06,Tablet,11,25.67,Store C,0.15,Carlos,240.0145,Credit Card,SAVE10,0,REG101276,Cust 9557,30.12,2023-01-06,2023-01-08,Cameron,42.3555,2,0.8745075818335976,1,0,0,0,0,0,0,0,1
2025-05-02,Phone,4,368.69,Store D,0.0,Diana,1474.76,Gift Card,WINTER15,0,REG101277,Cust 8787,48.57,2025-05-02,2025-05-06,Cameron,0.0,4,0.9670658276600939,5,0,0,0,0,1,1,0,0
2023-12-21,Monitor,7,257.01,Store D,0.05,Eva,1709.1165,Credit Card,FREESHIP,0,REG101278,Cust 9717,35.52,2023-12-21,2023-12-28,Wendy,89.9535,7,0.9792173324638783,12,0,0,0,1,0,0,0,1
2024-09-10,Laptop,14,85.54,Store B,0.0,Frank,1197.56,Gift Card,FREESHIP,0,REG101279,Cust 2719,16.08,2024-09-10,2024-09-14,Eric,0.0,4,0.9865726978188984,9,1,0,0,0,1,0,0,0
2024-04-05,Chair,9,267.6,Store D,0.15,Eva,2047.14,Credit Card,FREESHIP,0,REG101280,Cust 6203,8.48,2024-04-05,2024-04-10,Cameron,361.26,5,0.9958576355305451,4,0,0,0,0,0,1,0,0
2023-07-26,Desk,15,261.85,Store D,0.15,Diana,3338.5875,Online,SAVE10,0,REG101281,Cust 9151,40.68,2023-07-26,2023-07-31,Eric,589.1625,5,0.9878152062810994,7,1,0,0,0,1,0,1,0
2023-11-12,Printer,11,199.57,Store A,0.05,Bob,2085.5065,Debit Card,SAVE10,0,REG101282,Cust 5096,48.94,2023-11-12,2023-11-14,Eric,109.76350000000001,2,0.97653327860642,11,1,0,0,0,0,0,0,0
2025-04-18,Phone,5,504.96,Store C,0.05,Diana,2398.559999999999,Gift Card,FREESHIP,0,REG101283,Cust 4250,22.12,2025-04-18,2025-04-20,Cameron,126.24,2,0.9907778000133414,4,0,0,0,0,0,1,0,0
2023-08-12,Chair,8,28.34,Store C,0.05,Alice,215.384,Cash,FREESHIP,0,REG101284,Cust 1276,23.19,2023-08-12,2023-08-19,Sophie,11.336,7,0.892331835233815,8,0,0,1,0,1,0,1,0
2024-12-12,Printer,17,495.13,Store D,0.1,Alice,7575.489,Online,FREESHIP,0,REG101285,Cust 6063,26.37,2024-12-12,2024-12-21,Wendy,841.721,9,0.9965190365928853,12,0,0,0,1,1,0,0,1
2025-05-07,Phone,14,142.05,Store D,0.05,Frank,1889.265,Gift Card,SAVE10,0,REG101286,Cust 7604,33.65,2025-05-07,2025-05-13,Wendy,99.43500000000002,6,0.9821888406337914,5,0,0,0,1,0,1,0,0
2025-03-10,Chair,16,504.36,Store D,0.0,Bob,8069.76,Debit Card,FREESHIP,0,REG101287,Cust 9402,11.67,2025-03-10,2025-03-13,Eric,0.0,3,0.9985538603378539,3,1,0,0,0,1,1,0,0
2025-06-01,Desk,7,122.2,Store B,0.0,Carlos,855.4,Credit Card,FREESHIP,0,REG101288,Cust 4398,30.21,2025-06-01,2025-06-10,Eric,0.0,9,0.9646831891512743,6,1,0,0,0,0,0,1,0
2025-05-19,Chair,7,338.42,Store B,0.15,Alice,2013.599,Online,FREESHIP,0,REG101289,Cust 8770,5.82,2025-05-19,2025-05-21,Wendy,355.341,2,0.9971096529150044,5,0,0,0,1,0,1,0,0
2023-02-08,Tablet,4,224.75,Store D,0.0,Frank,899.0,Debit Card,FREESHIP,0,REG101290,Cust 2148,43.86,2023-02-08,2023-02-16,Eric,0.0,8,0.9512124582869855,2,1,0,0,0,1,0,0,1
2025-04-24,Desk,16,509.71,Store C,0.1,Carlos,7339.824,Cash,FREESHIP,0,REG101291,Cust 4107,41.78,2025-04-24,2025-05-03,Cameron,815.5360000000001,9,0.9943077654178084,4,0,0,0,0,1,1,0,0
2024-09-01,Tablet,14,297.56,Store B,0.1,Diana,3749.256,Debit Card,FREESHIP,0,REG101292,Cust 4450,31.44,2024-09-01,2024-09-08,Ryan,416.58400000000006,7,0.9916143362843188,9,0,1,0,0,1,0,0,0
2024-11-07,Printer,13,365.11,Store C,0.05,Diana,4509.1085,Online,FREESHIP,0,REG101293,Cust 8233,13.97,2024-11-07,2024-11-13,Cameron,237.32150000000001,6,0.9969018266027531,11,0,0,0,0,0,0,0,0
2024-11-29,Chair,1,139.13,Store C,0.0,Carlos,139.13,Cash,FREESHIP,0,REG101294,Cust 9012,35.92,2024-11-29,2024-12-02,Eric,0.0,3,0.7418241932006038,11,1,0,0,0,1,0,0,0
2023-04-10,Chair,6,543.89,Store C,0.0,Bob,3263.34,Cash,FREESHIP,0,REG101295,Cust 1496,13.19,2023-04-10,2023-04-20,Wendy,0.0,10,0.9959581287882966,4,0,0,0,1,0,1,0,0
2024-01-10,Printer,19,219.7,Store A,0.0,Alice,4174.3,Cash,FREESHIP,0,REG101296,Cust 9365,15.38,2024-01-10,2024-01-16,Ryan,0.0,6,0.9963155499125602,1,0,1,0,0,0,0,0,1
2025-05-17,Phone,6,94.34,Store C,0.05,Alice,537.7379999999999,Cash,WINTER15,0,REG101297,Cust 1392,49.26,2025-05-17,2025-05-23,Sophie,28.302,6,0.9083940506343238,5,0,0,1,0,0,1,0,0
2024-07-26,Laptop,9,486.58,Store A,0.15,Alice,3722.337,Online,FREESHIP,0,REG101298,Cust 3474,38.72,2024-07-26,2024-07-30,Cameron,656.883,4,0.9895979326965829,7,0,0,0,0,0,0,1,0
2024-12-26,Desk,12,578.86,Store D,0.15,Frank,5904.371999999999,Cash,FREESHIP,0,REG101299,Cust 2111,25.84,2024-12-26,2025-01-03,Sophie,1041.9479999999999,8,0.9956235819829781,12,0,0,1,0,0,0,0,1
2025-01-23,Tablet,7,196.88,Store C,0.0,Diana,1378.16,Debit Card,SAVE10,0,REG101300,Cust 9506,44.92,2025-01-23,2025-01-31,Eric,0.0,8,0.96740581645092,1,1,0,0,0,0,0,0,1
2024-03-25,Phone,7,446.32,Store B,0.1,Alice,2811.816,Debit Card,FREESHIP,0,REG101301,Cust 2341,47.23,2024-03-25,2024-04-01,Sophie,312.424,7,0.9832030260870555,3,0,0,1,0,1,1,0,0
2025-03-04,Tablet,11,447.38,Store D,0.0,Alice,4921.18,Gift Card,SAVE10,0,REG101302,Cust 7035,36.72,2025-03-04,2025-03-11,Cameron,0.0,7,0.992538374942595,3,0,0,0,0,1,1,0,0
2023-10-20,Desk,14,275.34,Store B,0.1,Carlos,3469.284,Online,FREESHIP,0,REG101303,Cust 5935,32.8,2023-10-20,2023-10-24,Sophie,385.476,4,0.9905455996107554,10,0,0,1,0,0,0,0,0
2024-09-19,Desk,2,27.64,Store B,0.15,Frank,46.988,Credit Card,FREESHIP,0,REG101304,Cust 3291,21.73,2024-09-19,2024-09-28,Cameron,8.292,9,0.5375414999574359,9,0,0,0,0,0,0,0,0
2023-09-23,Monitor,17,439.3,Store B,0.0,Frank,7468.1,Online,FREESHIP,0,REG101305,Cust 5258,12.87,2023-09-23,2023-09-26,Ryan,0.0,3,0.998276670103507,9,0,1,0,0,0,0,0,0
2024-12-31,Printer,15,573.81,Store C,0.0,Alice,8607.15,Gift Card,SAVE10,0,REG101306,Cust 4715,35.87,2024-12-31,2025-01-02,Eric,0.0,2,0.9958325345788094,12,1,0,0,0,0,0,0,1
2024-01-23,Desk,19,360.06,Store C,0.05,Eva,6499.083,Debit Card,FREESHIP,0,REG101307,Cust 3106,33.19,2024-01-23,2024-01-31,Ryan,342.057,8,0.9948931256917323,1,0,1,0,0,1,0,0,1
2023-06-13,Laptop,7,535.2,Store C,0.1,Frank,3371.760000000001,Debit Card,FREESHIP,0,REG101308,Cust 9606,10.44,2023-06-13,2023-06-23,Eric,374.6400000000001,10,0.9969036942131112,6,1,0,0,0,0,0,1,0
2023-07-01,Chair,19,161.13,Store A,0.0,Diana,3061.47,Credit Card,FREESHIP,0,REG101309,Cust 9182,5.46,2023-07-01,2023-07-06,Eric,0.0,5,0.9982165430332487,7,1,0,0,0,1,0,1,0
2025-03-22,Laptop,11,29.6,Store D,0.15,Carlos,276.76,Cash,FREESHIP,0,REG101310,Cust 6299,34.96,2025-03-22,2025-03-25,Sophie,48.84,3,0.8736811677988148,3,0,0,1,0,0,1,0,0
2025-02-07,Laptop,16,172.89,Store B,0.15,Diana,2351.304,Credit Card,FREESHIP,0,REG101311,Cust 9628,41.87,2025-02-07,2025-02-15,Sophie,414.936,8,0.9821928597918432,2,0,0,1,0,1,0,0,1
2023-10-18,Phone,5,48.06,Store A,0.0,Alice,240.3,Gift Card,FREESHIP,0,REG101312,Cust 3831,19.17,2023-10-18,2023-10-26,Ryan,0.0,8,0.9202247191011236,10,0,1,0,0,1,0,0,0
2024-01-02,Desk,7,55.76,Store C,0.1,Alice,351.288,Online,FREESHIP,0,REG101313,Cust 7955,38.98,2024-01-02,2024-01-11,Cameron,39.032000000000004,9,0.8890369155792398,1,0,0,0,0,1,0,0,1
2025-03-08,Laptop,4,24.58,Store B,0.15,Carlos,83.57199999999999,Debit Card,WINTER15,0,REG101314,Cust 3939,39.87,2025-03-08,2025-03-17,Sophie,14.747999999999998,9,0.5229263389652037,3,0,0,1,0,1,1,0,0
2023-07-03,Desk,2,504.82,Store D,0.0,Carlos,1009.64,Debit Card,FREESHIP,0,REG101315,Cust 7916,25.54,2023-07-03,2023-07-08,Wendy,0.0,5,0.9747038548393487,7,0,0,0,1,0,0,1,0
2023-11-15,Tablet,17,275.89,Store B,0.1,Bob,4221.117,Gift Card,FREESHIP,0,REG101316,Cust 2477,15.43,2023-11-15,2023-11-22,Ryan,469.01300000000003,7,0.9963445694587475,11,0,1,0,0,1,0,0,0
2024-02-10,Desk,9,130.57,Store C,0.1,Eva,1057.617,Cash,WINTER15,0,REG101317,Cust 3781,37.14,2024-02-10,2024-02-17,Wendy,117.51299999999999,7,0.9648833178740508,2,0,0,0,1,1,0,0,1
2025-04-09,Monitor,12,312.72,Store C,0.0,Eva,3752.64,Gift Card,FREESHIP,0,REG101318,Cust 2641,18.46,2025-04-09,2025-04-19,Wendy,0.0,10,0.9950807964526307,4,0,0,0,1,0,1,0,0
2023-09-09,Tablet,18,222.66,Store C,0.05,Alice,3807.486,Gift Card,SAVE10,0,REG101319,Cust 1969,12.91,2023-09-09,2023-09-12,Wendy,200.394,3,0.9966093112358129,9,0,0,0,1,1,0,0,0
2023-03-19,Phone,13,374.05,Store D,0.05,Diana,4619.5175,Debit Card,FREESHIP,0,REG101320,Cust 4494,26.32,2023-03-19,2023-03-26,Eric,243.13250000000005,7,0.9943024352651549,3,1,0,0,0,1,1,0,0
2024-12-31,Printer,11,331.29,Store B,0.1,Alice,3279.771,Credit Card,WINTER15,0,REG101321,Cust 8850,6.22,2024-12-31,2025-01-02,Cameron,364.41900000000004,2,0.9981035261303305,12,0,0,0,0,1,0,0,1
2023-11-24,Phone,5,533.52,Store D,0.0,Carlos,2667.6,Credit Card,FREESHIP,0,REG101322,Cust 3061,9.08,2023-11-24,2023-11-26,Cameron,0.0,2,0.9965961913330335,11,0,0,0,0,1,0,0,0
2025-05-15,Chair,10,492.24,Store A,0.0,Alice,4922.4,Gift Card,WINTER15,0,REG101323,Cust 4732,38.89,2025-05-15,2025-05-22,Eric,0.0,7,0.992099382415082,5,1,0,0,0,0,1,0,0
2025-04-06,Tablet,9,543.57,Store D,0.15,Diana,4158.3105,Debit Card,SAVE10,0,REG101324,Cust 9889,7.54,2025-04-06,2025-04-11,Sophie,733.8195,5,0.9981867635906457,4,0,0,1,0,0,1,0,0
2024-02-06,Desk,17,141.76,Store D,0.1,Bob,2168.928,Cash,WINTER15,0,REG101325,Cust 2165,9.98,2024-02-06,2024-02-14,Sophie,240.99200000000002,8,0.9953986485489605,2,0,0,1,0,1,0,0,1
2025-05-14,Laptop,12,502.7,Store D,0.1,Alice,5429.16,Credit Card,FREESHIP,0,REG101326,Cust 6121,6.49,2025-05-14,2025-05-20,Ryan,603.24,6,0.9988046032903801,5,0,1,0,0,1,1,0,0
2023-01-13,Tablet,10,155.43,Store D,0.05,Frank,1476.585,Gift Card,WINTER15,0,REG101327,Cust 4071,26.49,2023-01-13,2023-01-18,Eric,77.71500000000002,5,0.982059955911783,1,1,0,0,0,1,0,0,1
2024-02-19,Tablet,18,203.73,Store B,0.0,Carlos,3667.14,Gift Card,SAVE10,0,REG101328,Cust 5249,24.98,2024-02-19,2024-02-28,Ryan,0.0,9,0.993188152074914,2,0,1,0,0,1,0,0,1
2023-10-07,Phone,3,464.11,Store B,0.15,Alice,1183.4805,Gift Card,FREESHIP,0,REG101329,Cust 4262,27.45,2023-10-07,2023-10-12,Sophie,208.84949999999998,5,0.9768057014881106,10,0,0,1,0,1,0,0,0
2024-09-17,Chair,2,442.03,Store B,0.15,Carlos,751.4509999999999,Debit Card,WINTER15,0,REG101330,Cust 9314,28.71,2024-09-17,2024-09-19,Cameron,132.60899999999998,2,0.9617939160371068,9,0,0,0,0,0,0,0,0
2023-05-07,Phone,7,82.91,Store A,0.05,Eva,551.3515,Debit Card,WINTER15,0,REG101331,Cust 7703,17.03,2023-05-07,2023-05-17,Ryan,29.018500000000003,10,0.9691122632295369,5,0,1,0,0,0,1,0,0
2023-12-12,Phone,13,468.16,Store B,0.15,Alice,5173.168,Cash,SAVE10,0,REG101332,Cust 8367,29.11,2023-12-12,2023-12-21,Ryan,912.9119999999999,9,0.9943728871747448,12,0,1,0,0,0,0,0,1
2025-03-11,Tablet,3,11.32,Store C,0.05,Eva,32.262,Online,WINTER15,0,REG101333,Cust 7872,16.39,2025-03-11,2025-03-14,Cameron,1.6980000000000002,3,0.49197197941851095,3,0,0,0,0,0,1,0,0
2024-03-29,Chair,1,378.36,Store A,0.05,Eva,359.442,Cash,FREESHIP,0,REG101334,Cust 4732,7.59,2024-03-29,2024-04-07,Eric,18.918000000000003,9,0.9788839367686581,3,1,0,0,0,0,1,0,0
2024-07-28,Tablet,6,61.06,Store D,0.0,Bob,366.36,Debit Card,SAVE10,0,REG101335,Cust 1007,49.09,2024-07-28,2024-08-05,Wendy,0.0,8,0.8660061142046074,7,0,0,0,1,1,0,1,0
2024-07-11,Tablet,14,98.06,Store A,0.1,Alice,1235.556,Debit Card,SAVE10,0,REG101336,Cust 1946,10.34,2024-07-11,2024-07-21,Sophie,137.28400000000002,10,0.9916312979743533,7,0,0,1,0,1,0,1,0
2024-07-05,Laptop,16,123.86,Store A,0.15,Alice,1684.496,Gift Card,FREESHIP,0,REG101337,Cust 6347,18.02,2024-07-05,2024-07-14,Wendy,297.264,9,0.9893024382367189,7,0,0,0,1,1,0,1,0
2024-03-19,Laptop,16,90.3,Store C,0.05,Diana,1372.56,Online,WINTER15,0,REG101338,Cust 6499,25.25,2024-03-19,2024-03-24,Eric,72.24,5,0.9816037185988227,3,1,0,0,0,1,1,0,0
2023-12-25,Tablet,18,470.91,Store C,0.1,Eva,7628.742000000001,Gift Card,FREESHIP,0,REG101339,Cust 1420,14.87,2023-12-25,2023-12-29,Cameron,847.6380000000001,4,0.9980507926470708,12,0,0,0,0,1,0,0,1
2024-12-03,Monitor,12,383.45,Store C,0.0,Bob,4601.4,Debit Card,FREESHIP,0,REG101340,Cust 6744,11.62,2024-12-03,2024-12-05,Sophie,0.0,2,0.9974746816186378,12,0,0,1,0,0,0,0,1
2023-09-08,Tablet,20,293.94,Store B,0.15,Alice,4996.98,Credit Card,SAVE10,0,REG101341,Cust 5690,9.29,2023-09-08,2023-09-15,Eric,881.82,7,0.9981408770897622,9,1,0,0,0,0,0,0,0
2024-01-05,Desk,2,454.01,Store B,0.0,Diana,908.02,Online,WINTER15,0,REG101342,Cust 1265,9.78,2024-01-05,2024-01-07,Eric,0.0,2,0.9892293121296888,1,1,0,0,0,1,0,0,1
2023-08-03,Chair,5,163.55,Store D,0.05,Frank,776.8625,Cash,FREESHIP,0,REG101343,Cust 7676,28.9,2023-08-03,2023-08-10,Sophie,40.8875,7,0.9627990796312089,8,0,0,1,0,0,0,1,0
2025-02-11,Monitor,12,141.61,Store B,0.0,Frank,1699.32,Credit Card,WINTER15,0,REG101344,Cust 4442,11.72,2025-02-11,2025-02-21,Ryan,0.0,10,0.9931031236023821,2,0,1,0,0,1,0,0,1
2023-06-17,Chair,6,332.18,Store B,0.1,Bob,1793.772,Online,WINTER15,0,REG101345,Cust 2975,21.95,2023-06-17,2023-06-21,Sophie,199.308,4,0.9877632162838978,6,0,0,1,0,1,0,1,0
2024-02-05,Monitor,14,463.96,Store D,0.15,Diana,5521.124,Gift Card,FREESHIP,0,REG101346,Cust 7832,29.19,2024-02-05,2024-02-14,Cameron,974.3159999999999,9,0.9947130330708023,2,0,0,0,0,0,0,0,1
2024-03-17,Desk,10,68.27,Store A,0.15,Diana,580.295,Credit Card,FREESHIP,0,REG101347,Cust 7753,24.33,2024-03-17,2024-03-27,Sophie,102.40499999999999,10,0.9580730490526369,3,0,0,1,0,1,1,0,0
2024-02-03,Laptop,8,27.01,Store C,0.05,Eva,205.276,Online,FREESHIP,0,REG101348,Cust 8639,42.65,2024-02-03,2024-02-09,Cameron,10.804000000000002,6,0.7922309476022525,2,0,0,0,0,1,0,0,1
2023-03-31,Tablet,9,78.8,Store D,0.1,Alice,638.28,Online,FREESHIP,0,REG101349,Cust 9878,9.29,2023-03-31,2023-04-10,Ryan,70.92,10,0.9854452591339224,3,0,1,0,0,0,1,0,0
2023-08-18,Tablet,16,174.68,Store B,0.15,Frank,2375.648,Credit Card,FREESHIP,0,REG101350,Cust 4205,45.99,2023-08-18,2023-08-22,Wendy,419.232,4,0.980641071404518,8,0,0,0,1,1,0,1,0
2023-09-10,Printer,4,306.06,Store C,0.05,Carlos,1163.028,Gift Card,SAVE10,0,REG101351,Cust 4009,32.75,2023-09-10,2023-09-13,Cameron,61.212,3,0.9718407467404052,9,0,0,0,0,1,0,0,0
2024-01-29,Tablet,12,164.22,Store C,0.0,Bob,1970.64,Credit Card,FREESHIP,0,REG101352,Cust 6499,21.46,2024-01-29,2024-02-03,Sophie,0.0,5,0.9891101368083465,1,0,0,1,0,0,0,0,1
2024-03-21,Tablet,20,336.29,Store C,0.0,Eva,6725.8,Gift Card,FREESHIP,0,REG101353,Cust 4389,25.02,2024-03-21,2024-03-30,Ryan,0.0,9,0.9962799964316512,3,0,1,0,0,0,1,0,0
2024-08-03,Tablet,7,180.25,Store D,0.1,Diana,1135.575,Gift Card,WINTER15,0,REG101354,Cust 2008,36.79,2024-08-03,2024-08-05,Wendy,126.17500000000001,2,0.9676023160073091,8,0,0,0,1,0,0,1,0
2025-05-05,Monitor,1,21.75,Store C,0.0,Alice,21.75,Cash,FREESHIP,0,REG101355,Cust 6509,7.35,2025-05-05,2025-05-14,Ryan,0.0,9,0.6620689655172414,5,0,1,0,0,0,1,0,0
2023-02-08,Tablet,13,149.16,Store C,0.1,Eva,1745.172,Cash,FREESHIP,0,REG101356,Cust 4270,20.9,2023-02-08,2023-02-16,Wendy,193.90800000000002,8,0.9880241030683508,2,0,0,0,1,0,0,0,1
2023-05-26,Chair,7,220.9,Store A,0.15,Bob,1314.355,Gift Card,FREESHIP,0,REG101357,Cust 4414,15.25,2023-05-26,2023-06-05,Cameron,231.945,10,0.9883973507918332,5,0,0,0,0,1,1,0,0
2024-07-15,Chair,1,364.27,Store A,0.1,Alice,327.843,Debit Card,WINTER15,0,REG101358,Cust 6409,8.91,2024-07-15,2024-07-22,Eric,36.427,7,0.9728223570428528,7,1,0,0,0,0,0,1,0
2024-12-18,Monitor,9,306.42,Store C,0.0,Bob,2757.78,Online,FREESHIP,0,REG101359,Cust 1621,15.81,2024-12-18,2024-12-27,Ryan,0.0,9,0.9942671279072297,12,0,1,0,0,1,0,0,1
2024-09-29,Tablet,18,589.0,Store B,0.1,Diana,9541.800000000001,Cash,WINTER15,0,REG101360,Cust 6790,37.78,2024-09-29,2024-10-08,Ryan,1060.2,9,0.9960405793456161,9,0,1,0,0,1,0,0,0
2024-10-25,Desk,16,249.45,Store C,0.1,Alice,3592.08,Cash,FREESHIP,0,REG101361,Cust 4045,20.92,2024-10-25,2024-11-01,Sophie,399.12,7,0.9941760762566535,10,0,0,1,0,1,0,0,0
2025-01-06,Monitor,20,440.32,Store C,0.05,Alice,8366.08,Debit Card,SAVE10,0,REG101362,Cust 1258,6.17,2025-01-06,2025-01-16,Ryan,440.32,10,0.9992624980875153,1,0,1,0,0,0,0,0,1
2023-11-19,Tablet,3,101.34,Store A,0.0,Carlos,304.02,Debit Card,FREESHIP,0,REG101363,Cust 8051,23.15,2023-11-19,2023-11-21,Cameron,0.0,2,0.923853693835932,11,0,0,0,0,1,0,0,0
2024-04-11,Phone,17,311.61,Store A,0.05,Eva,5032.501499999999,Online,FREESHIP,0,REG101364,Cust 9371,29.9,2024-04-11,2024-04-17,Sophie,264.8685,6,0.9940586207475547,4,0,0,1,0,0,1,0,0
2024-03-30,Monitor,2,441.18,Store B,0.15,Bob,750.006,Cash,FREESHIP,0,REG101365,Cust 9881,23.07,2024-03-30,2024-04-06,Sophie,132.35399999999998,7,0.9692402460780313,3,0,0,1,0,0,1,0,0
2024-11-25,Chair,20,286.66,Store D,0.1,Carlos,5159.880000000001,Debit Card,WINTER15,0,REG101366,Cust 2153,15.54,2024-11-25,2024-11-29,Ryan,573.32,4,0.9969883020535362,11,0,1,0,0,0,0,0,0
2025-01-06,Printer,13,483.63,Store A,0.05,Carlos,5972.830499999999,Cash,FREESHIP,0,REG101367,Cust 9189,18.22,2025-01-06,2025-01-15,Ryan,314.3595,9,0.9969495199972609,1,0,1,0,0,0,0,0,1
2023-04-15,Tablet,8,304.15,Store B,0.05,Carlos,2311.54,Debit Card,FREESHIP,0,REG101368,Cust 8802,41.73,2023-04-15,2023-04-18,Wendy,121.66,3,0.9819471002015971,4,0,0,0,1,1,1,0,0
2024-02-07,Printer,10,452.21,Store A,0.1,Eva,4069.889999999999,Cash,WINTER15,0,REG101369,Cust 8707,15.87,2024-02-07,2024-02-17,Eric,452.21,10,0.996100631712405,2,1,0,0,0,0,0,0,1
2023-06-02,Printer,4,248.16,Store B,0.1,Diana,893.376,Credit Card,FREESHIP,0,REG101370,Cust 5638,45.11,2023-06-02,2023-06-05,Eric,99.26400000000001,3,0.9495061429901855,6,1,0,0,0,0,0,1,0
2023-08-24,Laptop,4,520.0,Store A,0.0,Eva,2080.0,Credit Card,WINTER15,0,REG101371,Cust 6036,18.25,2023-08-24,2023-09-02,Eric,0.0,9,0.9912259615384615,8,1,0,0,0,0,0,1,0
2024-12-06,Chair,11,571.07,Store A,0.0,Frank,6281.77,Gift Card,SAVE10,0,REG101372,Cust 5504,12.6,2024-12-06,2024-12-11,Sophie,0.0,5,0.9979941959033839,12,0,0,1,0,0,0,0,1
2023-12-08,Tablet,11,65.57,Store D,0.1,Diana,649.143,Debit Card,SAVE10,0,REG101373,Cust 1161,30.43,2023-12-08,2023-12-14,Eric,72.127,6,0.9531228096120579,12,1,0,0,0,0,0,0,1
2023-05-12,Tablet,4,397.02,Store A,0.0,Frank,1588.08,Cash,FREESHIP,0,REG101374,Cust 5420,23.25,2023-05-12,2023-05-20,Sophie,0.0,8,0.9853596796131178,5,0,0,1,0,1,1,0,0
2025-04-24,Laptop,10,169.35,Store B,0.05,Alice,1608.825,Credit Card,WINTER15,0,REG101375,Cust 7745,44.91,2025-04-24,2025-04-27,Wendy,84.67500000000001,3,0.9720852174723789,4,0,0,0,1,0,1,0,0
2023-04-23,Tablet,9,340.44,Store D,0.05,Carlos,2910.762,Debit Card,FREESHIP,0,REG101376,Cust 4365,36.68,2023-04-23,2023-05-03,Cameron,153.198,10,0.9873984887806011,4,0,0,0,0,0,1,0,0
2023-01-18,Monitor,1,120.2,Store D,0.05,Carlos,114.19,Online,WINTER15,0,REG101377,Cust 3291,44.99,2023-01-18,2023-01-21,Ryan,6.010000000000001,3,0.6060075313074699,1,0,1,0,0,0,0,0,1
2025-05-11,Phone,13,169.39,Store B,0.15,Diana,1871.7595,Credit Card,FREESHIP,0,REG101378,Cust 9020,6.81,2025-05-11,2025-05-21,Ryan,330.31049999999993,10,0.9963617120682439,5,0,1,0,0,1,1,0,0
2024-12-23,Tablet,10,170.72,Store A,0.05,Frank,1621.84,Online,FREESHIP,0,REG101379,Cust 2667,29.18,2024-12-23,2025-01-02,Wendy,85.36000000000001,10,0.9820080895772703,12,0,0,0,1,1,0,0,1
2023-08-20,Desk,9,323.77,Store A,0.15,Carlos,2476.8405,Debit Card,FREESHIP,0,REG101380,Cust 6158,6.36,2023-08-20,2023-08-28,Wendy,437.0895,8,0.9974322125304395,8,0,0,0,1,1,0,1,0
2025-03-18,Chair,4,481.86,Store B,0.0,Bob,1927.44,Online,FREESHIP,0,REG101381,Cust 7404,21.92,2025-03-18,2025-03-23,Cameron,0.0,5,0.988627402150002,3,0,0,0,0,1,1,0,0
2024-01-16,Phone,4,78.05,Store A,0.0,Carlos,312.2,Credit Card,FREESHIP,0,REG101382,Cust 8572,14.03,2024-01-16,2024-01-24,Cameron,0.0,8,0.9550608584240872,1,0,0,0,0,0,0,0,1
2024-05-29,Tablet,6,57.4,Store C,0.1,Eva,309.96,Debit Card,FREESHIP,0,REG101383,Cust 1043,26.42,2024-05-29,2024-06-08,Eric,34.44,10,0.914763195251,5,1,0,0,0,1,1,0,0
2025-03-25,Laptop,9,454.98,Store B,0.15,Eva,3480.597,Credit Card,FREESHIP,0,REG101384,Cust 1766,40.76,2025-03-25,2025-03-27,Sophie,614.223,2,0.9882893653014123,3,0,0,1,0,1,1,0,0
2025-03-22,Desk,11,365.75,Store D,0.05,Bob,3822.0875,Debit Card,FREESHIP,0,REG101385,Cust 4461,8.37,2025-03-22,2025-03-27,Cameron,201.16250000000002,5,0.9978100972308981,3,0,0,0,0,1,1,0,0
2024-08-17,Phone,7,106.88,Store C,0.05,Diana,710.752,Cash,WINTER15,0,REG101386,Cust 4390,26.12,2024-08-17,2024-08-24,Eric,37.408,7,0.96325019134663,8,1,0,0,0,0,0,1,0
2024-06-02,Printer,2,250.98,Store B,0.1,Eva,451.764,Online,WINTER15,0,REG101387,Cust 9451,18.8,2024-06-02,2024-06-12,Sophie,50.196,10,0.9583853516437786,6,0,0,1,0,1,0,1,0
2023-03-31,Monitor,8,591.29,Store C,0.1,Diana,4257.288,Credit Card,FREESHIP,0,REG101388,Cust 5335,45.14,2023-03-31,2023-04-10,Sophie,473.032,10,0.9893970057933594,3,0,0,1,0,0,1,0,0
2024-05-19,Monitor,18,369.79,Store A,0.05,Eva,6323.409,Cash,FREESHIP,0,REG101389,Cust 3487,16.4,2024-05-19,2024-05-23,Wendy,332.81100000000004,4,0.9974064622421229,5,0,0,0,1,1,1,0,0
2023-03-02,Desk,15,166.24,Store D,0.1,Diana,2244.24,Debit Card,SAVE10,0,REG101390,Cust 7613,9.86,2023-03-02,2023-03-05,Wendy,249.36000000000004,3,0.9956065304958471,3,0,0,0,1,1,1,0,0
2023-03-13,Printer,12,260.76,Store C,0.15,Carlos,2659.752,Online,FREESHIP,0,REG101391,Cust 9436,20.92,2023-03-13,2023-03-22,Ryan,469.36799999999994,9,0.9921346050308449,3,0,1,0,0,1,1,0,0
